qid,dataset,cluster_id,difficulty,question,answer,reasoning_chain,supporting_chunk_ids,topic_label,topic_keywords,generated_at,model_used,generation_ok,error
hotpotqa_clu0084_hard_2,hotpotqa,84,hard,,,,,13_gold_erie_bass_hills,gold|erie|bass|hills|pennsylvania|stone,2026-05-04T09:48:48,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99573, Requested 1557. Please try again in 16m16.319999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
hotpotqa_clu0085_easy_0,hotpotqa,85,easy,,,,,29_central_station_hong_hong kong,central|station|hong|hong kong|kong|wenling,2026-05-04T09:49:06,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99565, Requested 1700. Please try again in 18m12.96s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
hotpotqa_clu0085_medium_1,hotpotqa,85,medium,,,,,29_central_station_hong_hong kong,central|station|hong|hong kong|kong|wenling,2026-05-04T09:49:06,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99558, Requested 1700. Please try again in 18m6.912s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
hotpotqa_clu0085_hard_2,hotpotqa,85,hard,,,,,29_central_station_hong_hong kong,central|station|hong|hong kong|kong|wenling,2026-05-04T09:49:06,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99551, Requested 1340. Please try again in 12m49.824s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
hotpotqa_clu0086_easy_0,hotpotqa,86,easy,,,,,12_season_jazz_mens_consecutive,season|jazz|mens|consecutive|team|high school,2026-05-04T09:49:25,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99544, Requested 1740. Please try again in 18m29.376s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
hotpotqa_clu0086_medium_1,hotpotqa,86,medium,,,,,12_season_jazz_mens_consecutive,season|jazz|mens|consecutive|team|high school,2026-05-04T09:49:25,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99537, Requested 1740. Please try again in 18m23.328s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
hotpotqa_clu0086_hard_2,hotpotqa,86,hard,,,,,12_season_jazz_mens_consecutive,season|jazz|mens|consecutive|team|high school,2026-05-04T09:49:25,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99529, Requested 1436. Please try again in 13m53.76s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
hotpotqa_clu0087_easy_0,hotpotqa,87,easy,,,,,12_season_jazz_mens_consecutive,season|jazz|mens|consecutive|team|high school,2026-05-04T09:49:43,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99522, Requested 1355. Please try again in 12m37.728s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
hotpotqa_clu0087_medium_1,hotpotqa,87,medium,,,,,12_season_jazz_mens_consecutive,season|jazz|mens|consecutive|team|high school,2026-05-04T09:49:43,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99515, Requested 1355. Please try again in 12m31.68s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
hotpotqa_clu0087_hard_2,hotpotqa,87,hard,,,,,12_season_jazz_mens_consecutive,season|jazz|mens|consecutive|team|high school,2026-05-04T09:49:43,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99507, Requested 1354. Please try again in 12m23.904s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
hotpotqa_clu0088_easy_0,hotpotqa,88,easy,,,,,44_award best_best_academy_academy award,award best|best|academy|academy award|award|director,2026-05-04T09:50:02,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99498, Requested 1539. Please try again in 14m55.968s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
hotpotqa_clu0088_medium_1,hotpotqa,88,medium,,,,,44_award best_best_academy_academy award,award best|best|academy|academy award|award|director,2026-05-04T09:50:02,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99489, Requested 1180. Please try again in 9m38.016s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
hotpotqa_clu0088_hard_2,hotpotqa,88,hard,,,,,44_award best_best_academy_academy award,award best|best|academy|academy award|award|director,2026-05-04T09:50:02,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99481, Requested 1538. Please try again in 14m40.416s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
hotpotqa_clu0089_easy_0,hotpotqa,89,easy,,,,,42_intelligence_agencies_government_foreign,intelligence|agencies|government|foreign|united kingdom|kingdom,2026-05-04T09:50:25,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99473, Requested 1105. Please try again in 8m19.392s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
hotpotqa_clu0089_medium_1,hotpotqa,89,medium,,,,,42_intelligence_agencies_government_foreign,intelligence|agencies|government|foreign|united kingdom|kingdom,2026-05-04T09:50:25,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99466, Requested 1105. Please try again in 8m13.344s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
hotpotqa_clu0089_hard_2,hotpotqa,89,hard,,,,,42_intelligence_agencies_government_foreign,intelligence|agencies|government|foreign|united kingdom|kingdom,2026-05-04T09:50:25,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99458, Requested 1407. Please try again in 12m27.36s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
hotpotqa_clu0090_easy_0,hotpotqa,90,easy,,,,,36_scientist_formation_contributions_professor,scientist|formation|contributions|professor|scientific|chemical,2026-05-04T09:50:45,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99450, Requested 1266. Please try again in 10m18.624s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
hotpotqa_clu0090_medium_1,hotpotqa,90,medium,,,,,36_scientist_formation_contributions_professor,scientist|formation|contributions|professor|scientific|chemical,2026-05-04T09:50:45,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99442, Requested 1569. Please try again in 14m33.503999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
hotpotqa_clu0090_hard_2,hotpotqa,90,hard,,,,,36_scientist_formation_contributions_professor,scientist|formation|contributions|professor|scientific|chemical,2026-05-04T09:50:45,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99434, Requested 1209. Please try again in 9m15.552s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
hotpotqa_clu0091_easy_0,hotpotqa,91,easy,,,,,56_power_northwest_public_agency,power|northwest|public|agency|washington|supply,2026-05-04T09:51:06,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99427, Requested 1164. Please try again in 8m30.624s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
hotpotqa_clu0091_medium_1,hotpotqa,91,medium,,,,,56_power_northwest_public_agency,power|northwest|public|agency|washington|supply,2026-05-04T09:51:06,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99419, Requested 1108. Please try again in 7m35.328s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
hotpotqa_clu0091_hard_2,hotpotqa,91,hard,,,,,56_power_northwest_public_agency,power|northwest|public|agency|washington|supply,2026-05-04T09:51:06,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99412, Requested 1466. Please try again in 12m38.592s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
hotpotqa_clu0092_easy_0,hotpotqa,92,easy,,,,,43_weinberg_killer_mad_abraham,weinberg|killer|mad|abraham|cases|hitman,2026-05-04T09:51:25,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99403, Requested 1287. Please try again in 9m56.16s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
hotpotqa_clu0092_medium_1,hotpotqa,92,medium,,,,,43_weinberg_killer_mad_abraham,weinberg|killer|mad|abraham|cases|hitman,2026-05-04T09:51:25,llama-3.3-70b-versatile,False,"Groq call failed: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kmzy9hvaetw9z0eznf07mchm` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99396, Requested 1590. Please try again in 14m11.904s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
